killer_name,killer_steamid,killer_team_name,victim_name,victim_steamid,victim_side,victim_team_name,weapon_name,headshot,killer_controlling_bot,is_trade_kill,match_checksum,tournament
dev1ce,76561197987713664,Astralis,w0nderful,76561199063068840,3,Natus Vincere NAVI,AWP,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,stavn,76561198022365638,2,Astralis,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,Staehr,76561198005107817,2,Astralis,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,Aleksib,76561198013243326,3,Natus Vincere NAVI,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,jabbi,76561198120557348,2,Astralis,M4A1,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,jL,76561198176878303,3,Natus Vincere NAVI,AK-47,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,cadiaN,76561198004115516,2,Astralis,Five-SeveN,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,dev1ce,76561197987713664,2,Astralis,Five-SeveN,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Aleksib,76561198013243326,Natus Vincere NAVI,cadiaN,76561198004115516,2,Astralis,MP9,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,stavn,76561198022365638,2,Astralis,MP9,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,jabbi,76561198120557348,2,Astralis,MP9,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,Aleksib,76561198013243326,3,Natus Vincere NAVI,Galil AR,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,Staehr,76561198005107817,2,Astralis,MP9,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,jL,76561198176878303,3,Natus Vincere NAVI,Tec-9,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,b1t,76561198246607476,3,Natus Vincere NAVI,Tec-9,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,USP-S,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,Glock-18,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,Glock-18,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,USP-S,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,Aleksib,76561198013243326,2,Natus Vincere NAVI,Glock-18,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,USP-S,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,USP-S,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,P250,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,MP9,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,MP9,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,MP9,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,MP9,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,Galil AR,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,M4A1,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Aleksib,76561198013243326,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,Galil AR,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,MP9,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,P250,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,AK-47,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,HE Grenade,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Aleksib,76561198013243326,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,AK-47,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,0,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,Tec-9,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
World,0,,dev1ce,76561197987713664,3,Astralis,C4,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,Galil AR,1,0,1,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,Galil AR,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,1,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,0,0,0,e404f30b9dc3e185,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,USP-S,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,USP-S,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,USP-S,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,USP-S,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,USP-S,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,MP9,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,FAMAS,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,MP9,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,MP9,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,MP9,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,M4A1,0,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,1,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,0,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,AWP,0,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Aleksib,76561198013243326,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Aleksib,76561198013243326,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,M4A1,1,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,0,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,1,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,AWP,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jabbi,76561198120557348,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,M4A1,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,AWP,0,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,0,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,1,0,1,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Aleksib,76561198013243326,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,Aleksib,76561198013243326,2,Natus Vincere NAVI,Five-SeveN,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
w0nderful,76561199063068840,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,AWP,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,dev1ce,76561197987713664,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
jL,76561198176878303,Natus Vincere NAVI,Staehr,76561198005107817,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Aleksib,76561198013243326,Natus Vincere NAVI,cadiaN,76561198004115516,3,Astralis,MAC-10,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
b1t,76561198246607476,Natus Vincere NAVI,jabbi,76561198120557348,3,Astralis,AK-47,1,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
stavn,76561198022365638,Astralis,w0nderful,76561199063068840,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
iM,76561198050250233,Natus Vincere NAVI,stavn,76561198022365638,3,Astralis,AK-47,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
dev1ce,76561197987713664,Astralis,jL,76561198176878303,2,Natus Vincere NAVI,M4A4,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
cadiaN,76561198004115516,Astralis,iM,76561198050250233,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
Staehr,76561198005107817,Astralis,b1t,76561198246607476,2,Natus Vincere NAVI,M4A1,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
World,0,,dev1ce,76561197987713664,3,Astralis,C4,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
World,0,,Staehr,76561198005107817,3,Astralis,C4,0,0,0,339f817fc0609ea4,BLAST Bounty 2025 Season 1
