number,start_tick,start_frame,freezetime_end_tick,freezetime_end_frame,end_tick,end_frame,end_officially_tick,end_officially_frame,team_a_name,team_b_name,score_team_a,score_team_b,team_a_side,team_b_side,team_a_start_money,team_b_start_money,team_a_equipment_value,team_b_equipment_value,team_a_money_spent,team_b_money_spent,team_a_economy_type,team_b_economy_type,duration,end_reason,winner_name,winner_side,overtime_number,match_checksum
9,64250,80652,65530,82533,71187,89586,71507,89988,Team A,Team B,8,1,3,2,27650,24000,31600,24700,6400,23700,full,full,111787,7,Team A,3,0,934fd6d378f2e63
10,71507,89988,72787,92007,79051,99422,79371,99806,Team A,Team B,8,2,3,2,40350,21200,31500,21700,16050,20900,full,full,118043,9,Team B,2,0,934fd6d378f2e63
11,81528,102873,82808,104715,88060,111171,88380,111562,Team A,Team B,8,3,3,2,32000,18350,30050,26250,29050,15300,full,full,103829,1,Team B,2,0,934fd6d378f2e63
12,88380,111562,89660,113420,94920,119849,95464,120522,Team A,Team B,9,3,3,2,12850,22050,20050,28950,12550,15950,force-buy,full,103691,8,Team A,3,0,934fd6d378f2e63
13,95464,120522,109438,137393,114874,143823,115194,144204,Team A,Team B,9,4,2,3,4000,4000,4450,4200,3450,3400,pistol,pistol,291555,7,Team B,3,0,934fd6d378f2e63
14,115194,144204,116474,146123,126183,157764,126503,158146,Team A,Team B,10,4,2,3,14250,19900,14350,21450,13950,19600,force-buy,semi,169670,1,Team A,2,0,934fd6d378f2e63
15,129262,161895,130542,163657,135795,170054,136115,170434,Team A,Team B,11,4,2,3,19600,7900,26300,8050,13800,7350,full,force-buy,102090,1,Team A,2,0,934fd6d378f2e63
16,136115,170434,137395,172159,140651,176106,140971,176517,Team A,Team B,12,4,2,3,23900,10050,26500,5000,4900,0,full,eco,70971,9,Team A,2,0,934fd6d378f2e63
17,140971,176517,142251,178376,149858,187437,149858,187437,Team A,Team B,13,4,2,3,36650,15300,27850,23750,17950,22750,full,full,136637,9,Team A,2,0,934fd6d378f2e63
1,1,1,1274,1659,8427,9908,8747,10296,Team A,Team B,0,1,3,2,4000,4000,4000,4250,3400,3450,pistol,pistol,123617,1,Team B,2,0,751d95d827414fa0
2,8747,10296,15948,19199,17507,21090,17827,21474,Team A,Team B,0,2,3,2,10700,19850,10550,20800,9950,18750,force-buy,full,134685,9,Team B,2,0,751d95d827414fa0
3,17827,21474,19107,23360,22896,27857,23216,28277,Team A,Team B,0,3,3,2,13350,19150,2900,23050,2300,5700,eco,full,79645,9,Team B,2,0,751d95d827414fa0
4,23216,28277,24496,30080,29099,35801,29419,36196,Team A,Team B,0,4,3,2,25850,31200,26350,26750,25350,8350,full,full,93882,9,Team B,2,0,751d95d827414fa0
5,29419,36196,30699,38074,36946,45510,37266,45889,Team A,Team B,0,5,3,2,18700,40100,10600,27550,9900,20800,semi,full,116217,1,Team B,2,0,751d95d827414fa0
6,37266,45889,38546,47830,42642,52848,42962,53248,Team A,Team B,0,6,3,2,27100,38300,27700,27350,21600,19050,full,full,86832,9,Team B,2,0,751d95d827414fa0
7,45317,56534,46597,58295,53504,66502,53824,66923,Team A,Team B,1,6,3,2,22500,38200,23850,27250,22350,3600,full,full,124378,7,Team A,3,0,751d95d827414fa0
8,53824,66923,55104,68862,63037,78157,63357,78566,Team A,Team B,1,7,3,2,19450,45200,28100,27450,10250,26650,full,full,140175,9,Team B,2,0,751d95d827414fa0
9,65885,81758,67165,83602,75430,93664,75750,94041,Team A,Team B,1,8,3,2,24400,36600,24000,27550,23100,18650,full,full,148560,1,Team B,2,0,751d95d827414fa0
10,75750,94041,77030,95969,83577,103970,83897,104351,Team A,Team B,2,8,3,2,18800,36650,25050,27650,17500,17700,full,full,123891,8,Team A,3,0,751d95d827414fa0
11,86187,107526,87467,109523,93075,116408,93395,116791,Team A,Team B,3,8,3,2,18850,26650,27300,25300,16950,24300,full,full,110827,8,Team A,3,0,751d95d827414fa0
12,93395,116791,94675,118608,97667,122447,98211,123120,Team A,Team B,4,8,3,2,19950,12150,31250,11800,14250,11800,full,force-buy,70574,7,Team A,3,0,751d95d827414fa0
13,98211,123120,112578,140466,119316,148266,119636,148653,Team A,Team B,5,8,2,3,4000,4000,4650,4400,3450,3400,pistol,pistol,313765,9,Team A,2,0,751d95d827414fa0
14,119636,148653,120916,150445,124943,155398,125263,155807,Team A,Team B,6,8,2,3,18600,11300,19150,1500,17800,700,semi,eco,84162,9,Team A,2,0,751d95d827414fa0
15,125263,155807,126543,157634,132335,164802,132655,165184,Team A,Team B,6,9,2,3,20350,22600,19950,23200,4900,22200,semi,full,112237,8,Team B,3,0,751d95d827414fa0
16,132655,165184,133935,167109,137909,171953,138229,172363,Team A,Team B,6,10,2,3,23050,18150,22600,24850,21900,13600,full,full,84462,8,Team B,3,0,751d95d827414fa0
17,138229,172363,139509,174183,141446,176657,141766,177069,Team A,Team B,6,11,2,3,11250,22300,5500,26900,4700,13400,semi,full,53579,8,Team B,3,0,751d95d827414fa0
18,141766,177069,143046,179087,147296,184324,147616,184706,Team A,Team B,7,11,2,3,18850,26650,19300,29250,18500,10550,force-buy,full,90526,1,Team A,2,0,751d95d827414fa0
19,149843,187507,151123,189514,154584,193862,154904,194256,Team A,Team B,7,12,2,3,18750,23100,26650,29250,5500,14950,full,full,79296,8,Team B,3,0,751d95d827414fa0
20,157395,197578,158675,199310,165063,207050,165063,207050,Team A,Team B,7,13,2,3,13350,25800,24800,29300,23200,17450,full,full,118189,8,Team B,3,0,751d95d827414fa0
1,1,1,1274,1809,6440,7731,6760,8126,Team A,Team B,0,1,3,2,4000,4000,4600,4550,3300,3350,pistol,pistol,97202,9,Team B,2,0,448c7966b81b74c0
2,6760,8126,8040,9928,10638,13064,10958,13472,Team A,Team B,0,2,3,2,11100,18700,1200,19600,200,18400,eco,semi,62094,9,Team B,2,0,448c7966b81b74c0
3,10958,13472,12238,15382,19924,24629,20244,25021,Team A,Team B,0,3,3,2,23500,18050,25000,23300,23300,12800,full,full,140296,1,Team B,2,0,448c7966b81b74c0
4,20244,25021,21524,26971,30020,36878,30340,37275,Team A,Team B,1,3,3,2,15300,24250,8400,27050,4650,14950,semi,full,149098,7,Team A,3,0,448c7966b81b74c0
5,30340,37275,31620,39291,40900,50406,41220,50798,Team A,Team B,1,4,3,2,29950,20800,29700,21800,25100,20400,full,full,165119,1,Team B,2,0,448c7966b81b74c0
6,43624,53887,44904,55790,50107,62034,50427,62424,Team A,Team B,2,4,3,2,16850,18800,28800,26850,12800,6350,full,full,102446,8,Team A,3,0,448c7966b81b74c0
7,50427,62424,51707,64394,56430,70021,56750,70391,Team A,Team B,2,5,3,2,21600,20150,29500,20800,17950,19800,full,full,95530,1,Team B,2,0,448c7966b81b74c0
8,56750,70391,58030,72325,65169,80895,65489,81294,Team A,Team B,2,6,3,2,13750,19050,15800,25200,3200,12500,semi,full,132085,1,Team B,2,0,448c7966b81b74c0
9,67456,84036,68736,85940,75267,93739,75587,94154,Team A,Team B,2,7,3,2,22850,25650,24250,27250,22550,9600,full,full,122012,1,Team B,2,0,448c7966b81b74c0
10,75587,94154,76867,96035,85005,105679,85325,106109,Team A,Team B,2,8,3,2,15400,35050,10200,27250,5750,13000,semi,full,144924,9,Team B,2,0,448c7966b81b74c0
11,85325,106109,86605,108082,94208,117258,94528,117679,Team A,Team B,2,9,3,2,27250,40100,28000,28050,26700,13300,full,full,140195,9,Team B,2,0,448c7966b81b74c0
12,94528,117679,95808,119606,100637,125581,101181,126265,Team A,Team B,2,10,3,2,17850,44850,18450,28650,17250,12050,force-buy,full,99365,9,Team B,2,0,448c7966b81b74c0
13,101181,126265,115898,145300,119202,149084,119522,149482,Team A,Team B,2,11,2,3,4000,4000,4450,4000,3550,3400,pistol,pistol,286943,8,Team B,3,0,448c7966b81b74c0
14,119522,149482,120802,151328,125801,157310,126121,157713,Team A,Team B,2,12,2,3,10250,18350,9950,20450,9950,17900,force-buy,semi,98435,8,Team B,3,0,448c7966b81b74c0
15,126121,157713,127401,159570,133145,166390,133465,166766,Team A,Team B,3,12,2,3,13200,18500,13800,24500,13000,16150,force-buy,full,109111,1,Team A,2,0,448c7966b81b74c0
16,133465,166766,134745,168575,141269,176271,141589,176685,Team A,Team B,4,12,2,3,19200,9950,25100,14850,13350,9650,full,force-buy,119523,1,Team A,2,0,448c7966b81b74c0
17,143938,179864,145218,181551,153878,191631,154198,192005,Team A,Team B,5,12,2,3,24850,11000,25600,5700,15900,500,full,semi,147967,1,Team A,2,0,448c7966b81b74c0
18,154198,192005,155478,193827,162273,201939,162273,201939,Team A,Team B,5,13,2,3,15800,21450,28050,24350,11100,20650,full,full,124917,7,Team B,3,0,448c7966b81b74c0
1,1,1,1273,1724,5615,6740,5935,7134,Team A,Team B,1,0,3,2,4000,4000,4200,5150,3400,3550,pistol,pistol,85234,8,Team A,3,0,2b8872443cd256b3
2,5935,7134,7215,8957,13205,15917,13525,16337,Team A,Team B,2,0,3,2,18350,10250,19850,1000,17150,0,semi,eco,111087,8,Team A,3,0,2b8872443cd256b3
3,13525,16337,14805,18151,20769,25302,21089,25700,Team A,Team B,3,0,3,2,19550,22550,24500,23000,9900,22000,full,full,113389,7,Team A,3,0,2b8872443cd256b3
4,21089,25700,36770,44520,44130,53449,44450,53850,Team A,Team B,4,0,3,2,28650,19250,30250,17000,21150,12200,full,semi,350968,12,Team A,3,0,2b8872443cd256b3
5,44450,53850,45730,55702,54891,66559,55211,66970,Team A,Team B,4,1,3,2,24450,17550,30250,24450,11000,15600,full,full,160743,1,Team B,2,0,2b8872443cd256b3
6,58068,70805,59348,72612,66708,81455,67028,81846,Team A,Team B,5,1,3,2,21150,20950,28150,25400,19700,16800,full,full,134701,12,Team A,3,0,2b8872443cd256b3
7,67028,81846,68308,83744,75790,92774,76110,93162,Team A,Team B,5,2,3,2,19000,16950,24400,8650,18150,8950,full,semi,138217,1,Team B,2,0,2b8872443cd256b3
8,76110,93162,77390,95016,84497,103570,84817,103947,Team A,Team B,5,3,3,2,8450,26700,16900,26800,6950,17050,force-buy,full,131640,1,Team B,2,0,2b8872443cd256b3
9,84817,103947,86097,105806,90938,111582,91258,112000,Team A,Team B,5,4,3,2,11900,28650,3400,24850,200,10250,eco,full,96567,9,Team B,2,0,2b8872443cd256b3
10,91258,112000,92538,113821,99026,121836,99346,122252,Team A,Team B,6,4,3,2,23700,36750,23850,24850,22850,4300,full,full,124405,8,Team A,3,0,2b8872443cd256b3
11,101684,125083,109960,135430,119509,146954,119829,147342,Team A,Team B,6,5,3,2,18600,40350,25350,27450,16600,26450,full,full,276624,1,Team B,2,0,2b8872443cd256b3
12,119829,147342,121109,149147,128083,157734,128627,158382,Team A,Team B,6,6,3,2,12100,32600,20150,27650,11700,17250,force-buy,full,131437,9,Team B,2,0,2b8872443cd256b3
13,128627,158382,143123,176660,148640,183020,148960,183400,Team A,Team B,6,7,2,3,4000,4000,5250,4200,3550,3400,pistol,pistol,311621,7,Team B,3,0,2b8872443cd256b3
14,148960,183400,150240,185186,154912,190786,155232,191177,Team A,Team B,6,8,2,3,14450,19900,15200,21000,14000,19500,force-buy,semi,93418,7,Team B,3,0,2b8872443cd256b3
15,157726,194489,159006,196262,164309,202666,164629,203060,Team A,Team B,6,9,2,3,16950,20000,17750,25750,16750,16450,force-buy,full,103422,8,Team B,3,0,2b8872443cd256b3
16,164629,203060,165909,204910,170822,210916,171142,211312,Team A,Team B,6,10,2,3,15600,21300,8250,28200,8050,15700,semi,full,99362,7,Team B,3,0,2b8872443cd256b3
17,171142,211312,172422,213303,178902,221085,179222,221473,Team A,Team B,6,11,2,3,28450,24900,27250,30350,26250,16150,full,full,123608,8,Team B,3,0,2b8872443cd256b3
18,181832,224931,183112,226676,186254,230612,186574,231004,Team A,Team B,6,12,2,3,19900,26500,20700,30550,19500,19600,full,full,71853,8,Team B,3,0,2b8872443cd256b3
19,186574,231004,194901,241309,201285,248979,201605,249359,Team A,Team B,7,12,2,3,17700,24650,18400,30650,17400,8750,force-buy,full,227347,1,Team A,2,0,2b8872443cd256b3
20,201605,249359,202885,251187,210049,259765,210369,260145,Team A,Team B,8,12,2,3,18700,23200,22800,29900,9200,13150,full,full,131614,9,Team A,2,0,2b8872443cd256b3
21,212846,263542,214126,265236,220775,273081,221095,273530,Team A,Team B,9,12,2,3,27550,20550,27550,11100,21000,8500,full,semi,120649,9,Team A,2,0,2b8872443cd256b3
22,221095,273530,222375,275347,229248,283540,229248,283540,Team A,Team B,9,13,2,3,24900,18900,27850,25900,9100,24100,full,full,126606,8,Team B,3,0,2b8872443cd256b3
1,1,1,1275,1714,8001,9354,8321,9738,Team A,Team B,1,0,3,2,4000,4000,4300,4550,3300,3450,pistol,pistol,117588,7,Team A,3,0,bcb1ea405e2edce9
2,10975,13173,12255,14905,15765,19149,16085,19553,Team A,Team B,2,0,3,2,20000,14250,22700,15350,19800,13850,full,force-buy,75131,7,Team A,3,0,bcb1ea405e2edce9
3,16085,19553,17365,21374,22082,27058,22402,27469,Team A,Team B,2,1,3,2,19500,16450,25950,16600,13250,15400,full,force-buy,94354,9,Team B,2,0,bcb1ea405e2edce9
4,22402,27469,23682,29368,30356,37312,30676,37696,Team A,Team B,3,1,3,2,13550,19100,13450,25300,12850,8800,force-buy,full,123748,7,Team A,3,0,bcb1ea405e2edce9
5,30676,37696,31956,39497,37858,46617,38178,47001,Team A,Team B,4,1,3,2,20600,23400,28000,23750,11800,22850,full,full,112157,7,Team A,3,0,bcb1ea405e2edce9
6,40579,50117,41859,51851,47169,58271,47489,58653,Team A,Team B,5,1,3,2,28100,16850,29250,17450,23100,16350,full,force-buy,102514,8,Team A,3,0,bcb1ea405e2edce9
7,47489,58653,48769,60457,51761,64137,52081,64538,Team A,Team B,6,1,3,2,22550,15600,29450,7000,14800,7100,full,semi,68946,8,Team A,3,0,bcb1ea405e2edce9
8,52081,64538,53361,66423,59133,73323,59453,73702,Team A,Team B,6,2,3,2,25100,26400,29600,26450,17050,25450,full,full,110447,1,Team B,2,0,bcb1ea405e2edce9
9,61695,76603,62975,78307,69983,86631,70303,87033,Team A,Team B,7,2,3,2,15650,19450,25800,27450,14550,12300,full,full,126074,8,Team A,3,0,bcb1ea405e2edce9
10,70303,87033,71583,88816,74627,92719,74947,93126,Team A,Team B,8,2,3,2,18750,22250,28350,22250,14100,21550,full,full,71485,7,Team A,3,0,bcb1ea405e2edce9
11,74947,93126,76227,94893,78906,98304,79226,98722,Team A,Team B,9,2,3,2,23350,21300,29500,22000,11300,20600,full,full,65099,8,Team A,3,0,bcb1ea405e2edce9
12,79226,98722,80506,100653,85268,106401,85812,107055,Team A,Team B,9,3,3,2,29800,17700,30250,17800,6900,17100,full,force-buy,96542,9,Team B,2,0,bcb1ea405e2edce9
