name,steamid,score,team_name,kills,assists,deaths,headshots,hs_percentage,kd,kast,avg_damages_per_round,avg_kills_per_round,avg_death_per_round,utility_damage_per_round,mvp,rank_type,rank,old_rank,win_count,bomb_planted,bomb_defused,hostage_rescued,health_damage,armor_damage,utility_damage,1v1,1v2,1v3,1v4,1v5,1v1_won,1v2_won,1v3_won,1v4_won,1v5_won,1v1_lost,1v2_lost,1v3_lost,1v4_lost,1v5_lost,first_kill,first_death,trade_kill,trade_death,first_trade_kill,first_trade_death,k_1,k_2,k_3,k_4,k_5,htlv_2,htlv,crosshair_share_code,color,inspect_weapon_count,match_checksum
fame,76561198080114546,55,Virtus.Pro,20,5,17,9,45,1.176471,82.14286,75.321426,0.714286,0.607143,3.607143,3,-1,0,0,0,2,1,0,2109,326,101,7,11,11,7,3,1,1,1,0,0,6,10,10,7,3,3,5,6,8,0,3,8,4,0,1,0,1.213746,1.125248,CSGO-G7c67-Fqx3x-aeLyP-4fx75-2vn6J,1,0,dc6893705a5c5d9
FL4MUS,76561198014259134,45,Virtus.Pro,18,3,17,12,66,1.058824,78.571426,70.64286,0.642857,0.607143,2.785714,0,-1,0,0,0,1,0,0,1978,344,78,5,9,9,5,1,1,1,1,0,0,4,8,8,5,1,6,3,2,5,0,1,14,2,0,0,0,1.103849,0.899837,CSGO-RfuQr-P8VM9-eqBUQ-sdnOd-P4D7K,2,0,dc6893705a5c5d9
fame,76561198080114546,48,Virtus.Pro,15,10,21,9,60,0.714286,82.758621,70.206894,0.517241,0.724138,1.758621,1,-1,0,0,0,1,1,0,2036,355,51,7,9,7,13,5,3,2,0,0,0,4,7,7,13,5,3,4,5,8,0,3,11,2,0,0,0,0.985778,0.697772,CSGO-G7c67-Fqx3x-aeLyP-4fx75-2vn6J,4,0,1a5315532c76cdf0
rain,76561197997351207,59,FaZe,22,12,24,14,63,0.916667,72.413788,105.793106,0.758621,0.827586,6.413793,4,-1,0,0,0,2,0,0,3068,435,186,8,10,8,14,6,3,2,0,0,0,5,8,8,14,6,3,3,5,7,0,1,7,3,3,0,0,1.184513,1.01486,CSGO-tNWWr-MOtwa-8qhDR-XVEwB-5Yt4N,4,0,1a5315532c76cdf0
EliGE,76561198066693739,41,FaZe,17,4,21,8,47,0.809524,68.965515,58.724136,0.586207,0.724138,6.931035,1,-1,0,0,0,1,0,0,1703,284,201,8,10,8,14,6,4,3,1,1,1,4,7,7,13,5,3,4,5,2,0,0,14,0,1,0,0,0.887341,0.775395,CSGO-V5eNx-YGwqi-2NwOj-HkvCx-8HSuK,0,0,1a5315532c76cdf0
karrigan,76561197989430253,36,FaZe,16,1,23,8,50,0.695652,55.172413,45.034481,0.551724,0.793103,4.827586,4,-1,0,0,0,0,1,0,1306,242,140,5,7,5,11,3,3,2,0,0,0,2,5,5,11,3,3,5,1,3,0,0,6,2,2,0,0,0.665982,0.790192,CSGO-XxMoC-MNf7w-hmyZv-OkUUO-F99zP,2,0,1a5315532c76cdf0
broky,76561198201620490,67,FaZe,21,4,17,11,52,1.235294,79.310349,73.517242,0.724138,0.586207,2.0,3,-1,0,0,0,6,1,0,2132,199,58,12,14,12,18,10,5,4,2,2,2,7,10,10,16,8,1,1,6,3,0,0,11,5,0,0,0,1.202919,1.043447,CSGO-PLr5a-BU2eO-Qmv8e-w8Uxy-RPNMB,1,0,1a5315532c76cdf0
FL4MUS,76561198014259134,73,Virtus.Pro,30,8,20,16,53,1.5,86.206894,98.862068,1.034483,0.689655,5.655172,6,-1,0,0,0,0,1,0,2867,370,164,7,9,7,13,5,4,3,1,1,1,3,6,6,12,4,6,2,6,9,0,1,12,5,1,0,1,1.561223,1.478162,CSGO-RfuQr-P8VM9-eqBUQ-sdnOd-P4D7K,2,0,1a5315532c76cdf0
frozen,76561198068422762,49,FaZe,19,10,21,8,42,0.904762,79.310349,72.931038,0.655172,0.724138,6.344828,1,-1,0,0,0,0,0,0,2115,443,184,9,11,9,15,7,3,2,0,0,0,6,9,9,15,7,4,2,3,5,0,0,11,4,0,0,0,1.088542,0.853017,CSGO-fSrEi-ubuNk-BMt5L-rDnbc-VqnkP,3,0,1a5315532c76cdf0
ICY,76561198055109028,53,Virtus.Pro,13,7,15,6,46,0.866667,75.862068,46.137932,0.448276,0.517241,2.241379,3,-1,0,0,0,8,1,0,1338,187,65,8,10,8,14,6,4,3,1,1,1,4,7,7,13,5,0,0,5,4,0,0,7,3,0,0,0,0.898753,0.829365,CSGO-GVDEn-yoPHD-JYtSQ-KEfzd-BAbYO,0,0,1a5315532c76cdf0
electronic,76561198044045107,58,Virtus.Pro,25,6,21,13,52,1.190476,75.862068,89.689651,0.862069,0.724138,3.068965,5,-1,0,0,0,0,0,0,2601,388,89,8,10,8,14,6,3,2,0,0,0,5,8,8,14,6,3,6,5,6,0,3,8,7,1,0,0,1.282084,1.145892,CSGO-wkUdL-79HmV-CcxwE-E3Omk-FrNkO,3,0,1a5315532c76cdf0
FL1T,76561197995817501,57,Virtus.Pro,23,7,18,9,39,1.277778,96.55172,84.068962,0.793103,0.62069,3.275862,1,-1,0,0,0,0,0,0,2438,378,95,9,11,9,15,7,3,2,0,0,0,6,9,9,15,7,3,2,8,5,0,0,13,5,0,0,0,1.414086,1.072866,CSGO-Xfo8A-6z8TE-jAoDB-dHWqR-aXGiJ,1,0,1a5315532c76cdf0
FL1T,76561197995817501,36,Virtus.Pro,16,1,7,9,56,2.285714,85.714287,112.571426,1.142857,0.5,6.285714,3,-1,0,0,0,1,0,0,1576,153,88,5,5,5,5,1,2,2,3,1,1,3,3,2,4,0,3,1,1,2,0,0,5,2,1,1,0,1.775869,1.819543,CSGO-Xfo8A-6z8TE-jAoDB-dHWqR-aXGiJ,4,0,4549b648175e0ed2
EliGE,76561198066693739,21,FaZe,12,1,11,5,41,1.090909,85.714287,76.35714,0.857143,0.785714,1.857143,0,-1,0,0,0,0,0,0,1069,186,26,5,5,5,5,1,1,1,2,0,0,4,4,3,5,1,0,2,4,3,0,1,8,2,0,0,0,1.260774,0.97426,CSGO-52z5Q-C4ufq-p3zER-cxc79-pUBpF,4,0,4549b648175e0ed2
FL4MUS,76561198014259134,34,Virtus.Pro,15,3,7,9,60,2.142857,100.0,105.5,1.071429,0.5,0.0,2,-1,0,0,0,0,0,0,1477,127,0,4,4,4,4,0,1,1,2,0,0,3,3,2,4,0,2,0,2,5,0,0,5,0,2,1,0,1.81002,1.801298,CSGO-RfuQr-P8VM9-eqBUQ-sdnOd-P4D7K,2,0,4549b648175e0ed2
frozen,76561198068422762,14,FaZe,6,4,12,3,50,0.5,64.285713,70.14286,0.428571,0.857143,0.214286,0,-1,0,0,0,0,0,0,982,147,3,8,8,8,8,4,1,1,2,0,0,7,7,6,8,4,1,2,1,1,0,1,4,1,0,0,0,0.697313,0.516339,CSGO-fSrEi-ubuNk-BMt5L-rDnbc-VqnkP,3,0,4549b648175e0ed2
karrigan,76561197989430253,13,FaZe,6,3,13,3,50,0.461538,57.14286,52.42857,0.428571,0.928571,0.0,0,-1,0,0,0,0,0,0,734,137,0,5,5,5,5,1,1,1,2,0,0,4,4,3,5,1,0,5,1,3,0,2,4,1,0,0,0,0.543304,0.457921,CSGO-dovNX-JetNL-w6ceh-aSi8C-xpuCQ,2,0,4549b648175e0ed2
broky,76561198201620490,10,FaZe,7,3,12,1,14,0.583333,50.0,46.857143,0.5,0.857143,5.071429,0,-1,0,0,0,0,0,0,656,85,71,6,6,6,6,2,2,2,3,1,1,4,4,3,5,1,2,0,1,1,0,0,1,3,0,0,0,0.573135,0.658883,CSGO-GXQy9-Y6iKY-7ziMy-LCDnY-U9z6A,1,0,4549b648175e0ed2
fame,76561198080114546,36,Virtus.Pro,14,3,5,8,57,2.8,92.85714,93.64286,1.0,0.357143,2.0,5,-1,0,0,0,3,0,0,1311,94,28,5,5,5,5,1,1,1,2,0,0,4,4,3,5,1,1,1,5,2,0,0,6,1,2,0,0,1.734325,1.65129,CSGO-G7c67-Fqx3x-aeLyP-4fx75-2vn6J,1,0,4549b648175e0ed2
electronic,76561198044045107,22,Virtus.Pro,5,9,13,4,80,0.384615,71.428574,64.928574,0.357143,0.928571,0.0,1,-1,0,0,0,2,0,0,909,71,0,5,5,5,5,1,2,2,3,1,1,3,3,2,4,0,1,0,1,4,0,0,3,1,0,0,0,0.668548,0.398243,CSGO-heaBM-tOOdf-fQzpi-Gjses-2AA2P,3,0,4549b648175e0ed2
rain,76561197997351207,12,FaZe,6,3,12,3,50,0.5,50.0,63.357143,0.428571,0.857143,0.928571,0,-1,0,0,0,0,0,0,887,177,13,8,8,8,8,4,1,1,2,0,0,7,7,6,8,4,1,1,2,2,0,0,3,0,1,0,0,0.564197,0.599205,CSGO-f6PtB-bXTyh-LWutp-JpQDR-rrZQM,0,0,4549b648175e0ed2
ICY,76561198055109028,34,Virtus.Pro,10,2,5,3,30,2.0,85.714287,66.85714,0.714286,0.357143,0.428571,2,-1,0,0,0,4,0,0,936,41,6,5,5,5,5,1,2,2,3,1,1,3,3,2,4,0,3,2,1,0,0,0,4,3,0,0,0,1.342399,1.246844,CSGO-GVDEn-yoPHD-JYtSQ-KEfzd-BAbYO,0,0,4549b648175e0ed2
malbsMd,76561198080703143,23,G2,8,4,16,6,75,0.5,61.904762,57.761906,0.380952,0.761905,2.142857,0,-1,0,0,0,0,0,0,1213,165,45,7,6,7,6,3,3,1,1,0,0,4,5,6,6,3,0,4,3,1,0,0,4,2,0,0,0,0.640419,0.568255,CSGO-uDwac-fNMzW-mDZGF-yzxYi-yrmHB,3,0,c7a029f641392a32
noway,76561198800209567,38,Imperial,16,2,16,6,37,1.0,76.190475,92.523811,0.761905,0.761905,6.047619,2,-1,0,0,0,1,0,0,1943,253,127,7,6,7,6,3,3,1,1,0,0,4,5,6,6,3,3,1,3,4,0,0,8,4,0,0,0,1.175725,0.941783,CSGO-sdcVa-HKYCQ-DXfG8-FuK65-dv6KQ,2,0,c7a029f641392a32
huNter,76561198012872053,88,G2,36,6,9,21,58,4.0,85.714287,168.095245,1.714286,0.428571,19.190475,7,-1,0,0,0,1,2,0,3530,616,403,12,11,12,11,8,7,5,5,4,4,5,6,7,7,4,5,3,4,2,0,0,4,5,6,1,0,2.506864,2.700663,CSGO-t85Ej-2eyDy-Z3YRS-LQnAx-kHk9Q,0,0,c7a029f641392a32
try,76561198365118288,43,Imperial,14,0,13,5,35,1.076923,85.714287,65.761902,0.666667,0.619048,1.571429,2,-1,0,0,0,4,0,0,1381,171,33,10,9,10,9,6,3,1,1,0,0,7,8,9,9,6,4,0,3,2,0,0,10,2,0,0,0,1.143934,0.923804,CSGO-wAD3c-ykt5L-zvZ98-vBisR-6sWPA,1,0,c7a029f641392a32
VINI,76561197996370184,27,Imperial,10,3,18,4,40,0.555556,42.857143,55.238094,0.47619,0.857143,4.095238,1,-1,0,0,0,1,0,0,1160,200,86,7,6,7,6,3,3,1,1,0,0,4,5,6,6,3,3,7,0,2,0,0,4,3,0,0,0,0.520116,0.597557,CSGO-kWyNF-CYJYj-OhFAt-nnOuK-SEnfO,0,0,c7a029f641392a32
chayJESUS,76561198251931752,35,Imperial,14,1,13,12,85,1.076923,66.666672,69.095238,0.666667,0.619048,3.047619,1,-1,0,0,0,1,0,0,1451,195,64,9,8,9,8,5,4,2,2,1,1,5,6,7,7,4,0,2,1,4,0,1,7,2,1,0,0,1.020297,1.00667,CSGO-LAAnx-U4K7t-DHsHs-PTjwB-hVaUN,3,0,c7a029f641392a32
decenty,76561198307171910,41,Imperial,14,6,16,7,50,0.875,71.428574,93.14286,0.666667,0.761905,4.0,2,-1,0,0,0,2,0,0,1956,355,84,10,9,10,9,6,3,1,1,0,0,7,8,9,9,6,0,1,4,0,0,0,10,2,0,0,0,1.079603,0.806968,CSGO-mhOt6-UEdZo-aGGSn-XdQsO-WiA6Q,4,0,c7a029f641392a32
HeavyGod,76561198068002993,35,G2,12,4,14,5,41,0.857143,90.476189,60.238094,0.571429,0.666667,1.142857,1,-1,0,0,0,1,0,0,1265,248,24,9,8,9,8,5,3,1,1,0,0,6,7,8,8,5,1,0,2,7,0,0,4,4,0,0,0,1.072302,0.860532,CSGO-yZSG6-syQiN-RsWZS-TS5mU-X3nQD,4,0,c7a029f641392a32
Snax,76561197982141573,22,G2,6,6,16,4,66,0.375,57.14286,42.904762,0.285714,0.761905,4.285714,2,-1,0,0,0,1,0,0,901,215,90,6,5,6,5,2,3,1,1,0,0,3,4,5,5,2,2,0,1,2,0,0,3,0,1,0,0,0.485284,0.516306,CSGO-Hx6hv-96FkB-YrEDq-yTor3-9GN2G,1,0,c7a029f641392a32
m0NESY,76561198074762801,44,G2,14,3,13,8,57,1.076923,76.190475,58.714287,0.666667,0.619048,0.047619,3,-1,0,0,0,3,1,0,1233,106,1,7,6,7,6,3,3,1,1,0,0,4,5,6,6,3,3,3,4,2,0,1,6,4,0,0,0,1.06609,0.979048,CSGO-Cn2ZN-eMvFP-VMB4B-q8mAh-pzJzN,2,0,c7a029f641392a32
decenty,76561198307171910,34,Imperial,12,6,18,5,41,0.666667,75.0,64.083336,0.5,0.75,7.958333,3,-1,0,0,0,0,1,0,1538,268,191,9,11,12,8,8,4,1,2,1,1,5,10,10,7,7,1,3,1,7,0,1,4,4,0,0,0,0.871414,0.718888,CSGO-CNifV-td3j5-tVeVB-oWRmk-jFFFN,4,0,cd57625ad64643a9
VINI,76561197996370184,22,Imperial,8,6,18,6,75,0.444444,75.0,48.541668,0.333333,0.75,7.666667,1,-1,0,0,0,0,0,0,1165,225,184,6,8,9,5,5,3,0,1,0,0,3,8,8,5,5,1,1,4,3,0,0,6,0,1,0,0,0.677624,0.567554,CSGO-kWyNF-CYJYj-OhFAt-nnOuK-SEnfO,0,0,cd57625ad64643a9
Snax,76561197982141573,36,G2,12,10,16,7,58,0.75,79.166672,65.0,0.5,0.666667,5.583333,3,-1,0,0,0,3,0,0,1560,339,134,6,8,9,5,5,3,0,1,0,0,3,8,8,5,5,3,5,2,8,0,2,6,3,0,0,0,0.965776,0.762873,CSGO-Hx6hv-96FkB-YrEDq-yTor3-9GN2G,1,0,cd57625ad64643a9
HeavyGod,76561198068002993,49,G2,18,6,12,13,72,1.5,79.166672,80.625,0.75,0.5,2.458333,2,-1,0,0,0,2,0,0,1935,317,59,8,10,11,7,7,3,0,1,0,0,5,10,10,7,7,3,1,4,2,0,0,8,5,0,0,0,1.304073,1.156395,CSGO-yZSG6-syQiN-RsWZS-TS5mU-X3nQD,4,0,cd57625ad64643a9
huNter,76561198012872053,59,G2,20,12,14,8,40,1.428571,79.166672,88.333336,0.833333,0.583333,3.708333,6,-1,0,0,0,3,0,0,2120,382,89,5,7,8,4,4,3,0,1,0,0,2,7,7,4,4,1,1,5,2,0,0,3,4,3,0,0,1.381265,1.351219,CSGO-t85Ej-2eyDy-Z3YRS-LQnAx-kHk9Q,0,0,cd57625ad64643a9
malbsMd,76561198080703143,49,G2,21,3,15,17,80,1.4,75.0,89.708336,0.875,0.625,3.166667,2,-1,0,0,0,0,0,0,2153,300,76,5,7,8,4,4,3,0,1,0,0,2,7,7,4,4,4,3,2,4,0,1,7,4,2,0,0,1.331699,1.279447,CSGO-uDwac-fNMzW-mDZGF-yzxYi-yrmHB,3,0,cd57625ad64643a9
try,76561198365118288,69,Imperial,21,8,14,15,71,1.5,83.333328,84.0,0.875,0.583333,2.875,6,-1,0,0,0,4,1,0,2016,223,69,7,9,10,6,6,5,2,3,2,2,2,7,7,4,4,2,1,4,2,0,0,7,4,2,0,0,1.417225,1.313524,CSGO-wAD3c-ykt5L-zvZ98-vBisR-6sWPA,1,0,cd57625ad64643a9
noway,76561198800209567,34,Imperial,11,8,19,5,45,0.578947,79.166672,63.083332,0.458333,0.791667,10.583333,0,-1,0,0,0,1,1,0,1514,134,254,7,9,10,6,6,3,0,1,0,0,4,9,9,6,6,3,2,2,7,0,2,5,3,0,0,0,0.848714,0.62583,CSGO-sdcVa-HKYCQ-DXfG8-FuK65-dv6KQ,3,0,cd57625ad64643a9
chayJESUS,76561198251931752,41,Imperial,16,0,17,11,68,0.941176,62.5,62.291668,0.666667,0.708333,4.416667,1,-1,0,0,0,1,0,0,1495,248,106,6,8,9,5,5,4,1,2,1,1,2,7,7,4,4,3,7,5,1,0,1,9,2,1,0,0,0.915785,0.916384,CSGO-LAAnx-U4K7t-DHsHs-PTjwB-hVaUN,2,0,cd57625ad64643a9
m0NESY,76561198074762801,40,G2,14,6,12,7,50,1.166667,83.333328,73.875,0.583333,0.5,4.375,0,-1,0,0,0,2,0,0,1773,162,105,4,6,7,3,3,3,0,1,0,0,1,6,6,3,3,3,0,2,2,0,0,10,2,0,0,0,1.168833,0.944638,CSGO-Cn2ZN-eMvFP-VMB4B-q8mAh-pzJzN,2,0,cd57625ad64643a9
NertZ,76561198053126645,31,Liquid,13,2,15,5,38,0.866667,55.0,72.050003,0.65,0.75,0.0,2,-1,0,0,0,0,1,0,1441,198,0,3,3,7,7,4,0,1,2,0,0,3,2,5,7,4,1,2,4,3,0,0,5,1,2,0,0,0.865614,0.950558,CSGO-mEr3O-qc3qm-Py58r-YjQpR-Ms8rN,2,0,4d45acef48637b70
jks,76561197977105184,26,Liquid,10,3,12,4,40,0.833333,65.0,43.5,0.5,0.6,1.05,0,-1,0,0,0,1,0,0,870,194,21,6,6,10,10,7,0,1,2,0,0,6,5,8,10,7,1,1,3,2,0,0,8,1,0,0,0,0.80252,0.773892,CSGO-cm8Fr-2BrfN-kwok6-P4xpR-TDhnL,3,0,4d45acef48637b70
woxic,76561198083485506,41,Eternal Fire,16,2,12,3,18,1.333333,75.0,81.599998,0.8,0.6,0.0,1,-1,0,0,0,2,0,0,1632,103,0,5,5,9,9,6,1,2,3,1,1,4,3,6,8,5,5,1,5,3,0,0,8,4,0,0,0,1.251759,1.11155,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,0,0,4d45acef48637b70
jottAAA,76561198410750263,33,Eternal Fire,10,7,11,5,50,0.909091,95.0,69.300003,0.5,0.55,2.0,3,-1,0,0,0,1,1,0,1386,251,40,2,2,6,6,3,0,1,2,0,0,2,1,4,6,3,1,1,1,5,0,1,6,2,0,0,0,1.150649,0.843788,CSGO-BxYA4-u8xrB-voGTj-t6Jyr-ruWPA,2,0,4d45acef48637b70
Wicadia,76561198812513923,31,Eternal Fire,11,5,13,8,72,0.846154,70.0,66.5,0.55,0.65,3.8,2,-1,0,0,0,1,0,0,1330,240,76,2,2,6,6,3,0,1,2,0,0,2,1,4,6,3,2,1,0,4,0,1,7,2,0,0,0,0.939154,0.803778,CSGO-ZybmG-q3dqC-eBjSp-Hra3O-tkKPJ,1,0,4d45acef48637b70
NAF-FLY,76561198001151695,25,Liquid,8,5,12,5,62,0.666667,70.0,57.400002,0.4,0.6,4.25,2,-1,0,0,0,1,0,0,1148,221,85,3,3,7,7,4,0,1,2,0,0,3,2,5,7,4,1,3,2,3,0,1,4,2,0,0,0,0.807028,0.719346,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,4d45acef48637b70
Twistzz,76561198016255205,42,Liquid,17,3,13,7,41,1.307692,80.0,87.75,0.85,0.65,1.4,2,-1,0,0,0,1,0,0,1755,260,28,4,4,8,8,5,0,1,2,0,0,4,3,6,8,5,1,1,2,4,0,0,4,5,1,0,0,1.329492,1.228445,CSGO-PoLcr-OH4iP-vThN5-Q2FCt-fnNkO,1,0,4d45acef48637b70
ultimate,76561198283989223,26,Liquid,7,6,14,3,42,0.5,65.0,55.299999,0.35,0.7,5.1,1,-1,0,0,0,3,0,0,1106,59,102,4,4,8,8,5,0,1,2,0,0,4,3,6,8,5,4,5,1,1,0,1,5,1,0,0,0,0.672283,0.566782,CSGO-MtWJv-ikNkn-daUrV-zXHeX-cBNfN,4,0,4d45acef48637b70
MAJ3R,76561197967432889,35,Eternal Fire,12,4,11,8,66,1.090909,70.0,66.550003,0.6,0.55,4.2,3,-1,0,0,0,1,0,0,1331,328,84,6,6,10,10,7,1,2,3,1,1,5,4,7,9,6,1,2,2,2,0,0,6,1,0,1,0,1.03084,1.072353,CSGO-dB2kZ-vRqYD-jr9OB-hqiVw-HvD7K,4,0,4d45acef48637b70
XANTARES,76561198044118796,40,Eternal Fire,17,3,8,10,58,2.125,75.0,84.400002,0.85,0.4,3.25,4,-1,0,0,0,1,0,0,1688,169,65,4,4,8,8,5,1,2,3,1,1,3,2,5,7,4,3,3,4,1,0,0,4,2,3,0,0,1.415497,1.519918,CSGO-xbpe2-E24RJ-YXNuO-pQvt8-ppNAK,3,0,4d45acef48637b70
NAF-FLY,76561198001151695,24,Liquid,10,1,14,2,20,0.714286,50.0,65.199997,0.5,0.7,3.7,2,-1,0,0,0,0,0,0,1304,221,74,2,2,10,6,6,0,0,1,0,0,2,2,9,6,6,1,3,4,2,0,0,4,1,0,1,0,0.699207,0.866126,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,5abe60055bc55f9f
Wicadia,76561198812513923,26,Eternal Fire,10,6,12,6,60,0.833333,65.0,56.849998,0.5,0.6,6.85,2,-1,0,0,0,2,0,0,1137,230,137,3,3,11,7,7,0,0,1,0,0,3,3,10,7,7,2,4,1,3,0,0,5,1,1,0,0,0.860183,0.860902,CSGO-vYvOp-kapXi-2VeuY-tQjNZ-o4qRP,1,0,5abe60055bc55f9f
woxic,76561198083485506,42,Eternal Fire,18,4,12,8,44,1.5,90.0,91.75,0.9,0.6,6.9,3,-1,0,0,0,0,0,0,1835,173,138,5,5,13,9,9,0,0,1,0,0,5,5,12,9,9,1,1,5,3,0,1,7,4,1,0,0,1.490135,1.28211,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,0,0,5abe60055bc55f9f
jottAAA,76561198410750263,32,Eternal Fire,12,3,10,5,41,1.2,90.0,63.549999,0.6,0.5,2.65,1,-1,0,0,0,2,0,0,1271,272,53,2,2,10,6,6,0,0,1,0,0,2,2,9,6,6,0,0,1,2,0,0,9,0,1,0,0,1.188903,0.997233,CSGO-BxYA4-u8xrB-voGTj-t6Jyr-ruWPA,2,0,5abe60055bc55f9f
NertZ,76561198053126645,23,Liquid,10,1,17,7,70,0.588235,60.000004,57.849998,0.5,0.85,1.5,0,-1,0,0,0,0,0,0,1157,167,30,3,3,11,7,7,0,0,1,0,0,3,3,10,7,7,2,2,2,5,0,2,7,0,1,0,0,0.668752,0.627435,CSGO-mEr3O-qc3qm-Py58r-YjQpR-Ms8rN,2,0,5abe60055bc55f9f
MAJ3R,76561197967432889,61,Eternal Fire,23,4,9,9,39,2.555556,85.0,121.300003,1.15,0.45,11.0,5,-1,0,0,0,2,1,0,2426,320,220,2,2,10,6,6,1,1,2,1,1,1,1,8,5,5,3,1,1,1,0,0,6,1,2,1,1,1.844214,2.077712,CSGO-sueKV-WM8YR-HZ9MS-N7k4K-8MeFO,4,0,5abe60055bc55f9f
jks,76561197977105184,28,Liquid,11,3,17,5,45,0.647059,75.0,62.700001,0.55,0.85,8.1,1,-1,0,0,0,0,1,0,1254,339,162,5,5,13,9,9,0,0,1,0,0,5,5,12,9,9,3,2,3,3,0,1,5,3,0,0,0,0.846951,0.66921,CSGO-cm8Fr-2BrfN-kwok6-P4xpR-TDhnL,4,0,5abe60055bc55f9f
ultimate,76561198283989223,46,Liquid,14,5,13,4,28,1.076923,80.0,77.199997,0.7,0.65,0.95,3,-1,0,0,0,4,0,0,1544,177,19,5,5,13,9,9,0,0,1,0,0,5,5,12,9,9,4,1,4,3,0,1,5,3,1,0,0,1.176044,1.045115,CSGO-3Awfr-jFSTL-9vqKa-XZrU4-yfCcO,3,0,5abe60055bc55f9f
Twistzz,76561198016255205,27,Liquid,9,4,15,5,55,0.6,65.0,62.700001,0.45,0.75,0.05,1,-1,0,0,0,2,0,0,1254,218,1,3,3,11,7,7,0,0,1,0,0,3,3,10,7,7,1,1,2,4,0,0,5,2,0,0,0,0.745789,0.638443,CSGO-PoLcr-OH4iP-vThN5-Q2FCt-fnNkO,1,0,5abe60055bc55f9f
XANTARES,76561198044118796,30,Eternal Fire,13,3,11,9,69,1.181818,60.000004,77.75,0.65,0.55,3.75,2,-1,0,0,0,0,1,0,1555,189,75,1,1,9,5,5,0,0,1,0,0,1,1,8,5,5,3,5,2,1,0,1,3,2,2,0,0,1.031915,1.143131,CSGO-xbpe2-E24RJ-YXNuO-pQvt8-ppNAK,3,0,5abe60055bc55f9f
b1t,76561198246607476,53,Natus Vincere,16,5,16,11,68,1.0,78.571426,65.39286,0.571429,0.571429,8.892858,4,-1,0,0,0,3,1,0,1831,473,249,5,10,8,9,7,3,2,1,1,1,2,8,7,8,6,1,4,3,3,0,0,10,3,0,0,0,1.051459,0.890084,CSGO-TpLLK-EJ5vT-aYEpF-VphTW-k8aYO,1,0,d661064df8909600
chelo,76561198067763828,44,FURIA,16,5,22,11,68,0.727273,64.285713,73.64286,0.571429,0.785714,2.892857,2,-1,0,0,0,2,0,0,2062,361,81,4,9,7,8,6,2,1,0,0,0,2,8,7,8,6,3,5,3,6,0,2,7,3,1,0,0,0.85938,0.77698,CSGO-d3bxs-5WKLx-piYkB-GHUvK-htuWK,0,0,d661064df8909600
Aleksib,76561198013243326,55,Natus Vincere,19,6,16,10,52,1.1875,67.85714,77.64286,0.678571,0.571429,3.178571,3,-1,0,0,0,3,0,0,2174,381,89,7,12,10,11,9,2,1,0,0,0,5,11,10,11,9,4,1,1,0,0,0,8,2,1,1,0,1.10861,1.145334,CSGO-SkoGm-N5yir-M8p3V-QyOxC-z2urD,0,0,d661064df8909600
KSCERATO,76561198058500492,36,FURIA,13,9,17,11,84,0.764706,71.428574,69.571426,0.464286,0.607143,10.5,1,-1,0,0,0,0,0,0,1948,293,294,6,11,9,10,8,2,1,0,0,0,4,10,9,10,8,2,2,2,3,0,0,5,2,0,1,0,0.91528,0.87494,CSGO-hTwHL-qFXvD-brGkC-YdQQO-Zt5qB,3,0,d661064df8909600
skullz,76561198118646644,45,FURIA,15,6,17,7,46,0.882353,71.428574,67.60714,0.535714,0.607143,2.071429,2,-1,0,0,0,1,1,0,1893,250,58,2,7,5,6,4,2,1,0,0,0,0,6,5,6,4,5,3,2,4,0,0,4,4,1,0,0,0.960058,0.913902,CSGO-ufZUO-V27Te-WQRmC-LhG9C-6AU8N,4,0,d661064df8909600
w0nderful,76561199063068840,63,Natus Vincere,22,2,14,7,31,1.571429,78.571426,71.0,0.785714,0.5,0.571429,5,-1,0,0,0,3,0,0,1988,135,16,3,8,6,7,5,2,1,0,0,0,1,7,6,7,5,5,0,3,3,0,0,6,5,2,0,0,1.282007,1.293269,CSGO-ixUkM-R86vw-CMjAG-6f9W8-Jo74E,4,0,d661064df8909600
jL,76561198176878303,47,Natus Vincere,17,7,17,8,47,1.0,67.85714,70.178574,0.607143,0.607143,14.571428,3,-1,0,0,0,1,1,0,1965,362,408,3,8,6,7,5,3,2,1,1,1,0,6,5,6,4,4,5,1,3,0,2,9,4,0,0,0,1.007512,0.911431,CSGO-JRTAG-6e76j-CMc7Y-79HEq-J6sKG,3,0,d661064df8909600
yuurih,76561198164970560,52,FURIA,19,8,15,11,57,1.266667,78.571426,74.071426,0.678571,0.535714,3.071429,3,-1,0,0,0,0,0,0,2074,239,86,3,8,6,7,5,2,1,0,0,0,1,7,6,7,5,1,2,6,4,0,1,5,4,2,0,0,1.201544,1.153826,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,2,0,d661064df8909600
